date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-07-21,SKU0006,133,296,14.0,98
2025-07-28,SKU0006,112,239,14.0,98
2025-08-04,SKU0006,126,128,14.0,98
2025-08-11,SKU0006,120,197,14.0,98
2025-08-18,SKU0006,133,184,14.0,98
2025-08-25,SKU0006,160,292,14.0,98
2025-09-01,SKU0006,107,0,14.0,98
2025-09-08,SKU0006,80,193,14.0,98
2025-09-15,SKU0006,44,127,14.0,98
2025-09-22,SKU0006,40,134,14.0,98
2025-09-29,SKU0006,57,187,14.0,98
2025-10-06,SKU0006,71,149,14.0,98
2025-10-13,SKU0006,62,146,14.0,98
2025-10-20,SKU0006,100,174,14.0,98
2025-10-27,SKU0006,165,281,14.0,98
2025-11-03,SKU0006,100,0,14.0,98
2025-11-10,SKU0006,152,207,14.0,98
2025-11-17,SKU0006,113,0,14.0,98
2025-11-24,SKU0006,121,171,14.0,98
2025-12-01,SKU0006,130,173,14.0,98
2025-12-08,SKU0006,122,156,14.0,98
2025-12-15,SKU0006,178,272,14.0,98
2025-12-22,SKU0006,167,0,14.0,98
2025-12-29,SKU0006,131,0,14.0,98
2024-01-01,SKU0007,342,0,14.0,51
2024-01-08,SKU0007,322,0,14.0,51
2024-01-15,SKU0007,290,0,14.0,51
2024-01-22,SKU0007,231,0,14.0,51
2024-01-29,SKU0007,178,0,14.0,51
2024-02-05,SKU0007,156,0,14.0,51
2024-02-12,SKU0007,80,0,14.0,51
2024-02-19,SKU0007,53,0,14.0,51
2024-02-26,SKU0007,100,269,14.0,51
2024-03-04,SKU0007,90,0,14.0,51
2024-03-11,SKU0007,98,271,14.0,51
2024-03-18,SKU0007,95,208,14.0,51
2024-03-25,SKU0007,62,134,14.0,51
2024-04-01,SKU0007,69,205,14.0,51
2024-04-08,SKU0007,57,125,14.0,51
2024-04-15,SKU0007,84,283,14.0,51
2024-04-22,SKU0007,68,160,14.0,51
2024-04-29,SKU0007,119,295,14.0,51
2024-05-06,SKU0007,52,0,14.0,51
2024-05-13,SKU0007,56,189,14.0,51
2024-05-20,SKU0007,51,132,14.0,51
2024-05-27,SKU0007,87,168,14.0,51
2024-06-03,SKU0007,115,256,14.0,51
2024-06-10,SKU0007,94,0,14.0,51
2024-06-17,SKU0007,80,196,14.0,51
2024-06-24,SKU0007,107,197,14.0,51
2024-07-01,SKU0007,68,0,14.0,51
2024-07-08,SKU0007,117,272,14.0,51
2024-07-15,SKU0007,102,0,14.0,51
2024-07-22,SKU0007,68,141,14.0,51
2024-07-29,SKU0007,86,270,14.0,51
2024-08-05,SKU0007,74,142,14.0,51
2024-08-12,SKU0007,98,263,14.0,51
2024-08-19,SKU0007,76,0,14.0,51
2024-08-26,SKU0007,130,289,14.0,51
2024-09-02,SKU0007,71,0,14.0,51
2024-09-09,SKU0007,94,146,14.0,51
2024-09-16,SKU0007,75,0,14.0,51
2024-09-23,SKU0007,59,0,14.0,51
2024-09-30,SKU0007,79,265,14.0,51
2024-10-07,SKU0007,68,183,14.0,51
2024-10-14,SKU0007,50,168,14.0,51
2024-10-21,SKU0007,46,155,14.0,51
2024-10-28,SKU0007,85,269,14.0,51
2024-11-04,SKU0007,83,277,14.0,51
2024-11-11,SKU0007,64,215,14.0,51
2024-11-18,SKU0007,77,257,14.0,51
2024-11-25,SKU0007,61,0,14.0,51
2024-12-02,SKU0007,82,227,14.0,51
2024-12-09,SKU0007,80,246,14.0,51
2024-12-16,SKU0007,57,106,14.0,51
2024-12-23,SKU0007,60,200,14.0,51
2024-12-30,SKU0007,84,282,14.0,51
2025-01-06,SKU0007,62,140,14.0,51
2025-01-13,SKU0007,106,215,14.0,51
2025-01-20,SKU0007,56,0,14.0,51
2025-01-27,SKU0007,68,116,14.0,51
2025-02-03,SKU0007,52,0,14.0,51
2025-02-10,SKU0007,62,192,14.0,51
2025-02-17,SKU0007,70,236,14.0,51
2025-02-24,SKU0007,50,163,14.0,51
2025-03-03,SKU0007,97,215,14.0,51
2025-03-10,SKU0007,85,279,14.0,51
2025-03-17,SKU0007,66,0,14.0,51
2025-03-24,SKU0007,65,218,14.0,51
2025-03-31,SKU0007,54,183,14.0,51
2025-04-07,SKU0007,66,220,14.0,51
2025-04-14,SKU0007,88,294,14.0,51
2025-04-21,SKU0007,87,293,14.0,51
2025-04-28,SKU0007,89,220,14.0,51
2025-05-05,SKU0007,96,177,14.0,51
2025-05-12,SKU0007,67,196,14.0,51
2025-05-19,SKU0007,51,167,14.0,51
2025-05-26,SKU0007,57,144,14.0,51
2025-06-02,SKU0007,103,294,14.0,51
2025-06-09,SKU0007,63,0,14.0,51
2025-06-16,SKU0007,79,265,14.0,51
2025-06-23,SKU0007,97,286,14.0,51
2025-06-30,SKU0007,108,252,14.0,51
2025-07-07,SKU0007,56,126,14.0,51
2025-07-14,SKU0007,88,142,14.0,51
2025-07-21,SKU0007,62,0,14.0,51
2025-07-28,SKU0007,114,276,14.0,51
2025-08-04,SKU0007,56,0,14.0,51
2025-08-11,SKU0007,49,109,14.0,51
2025-08-18,SKU0007,83,278,14.0,51
2025-08-25,SKU0007,66,220,14.0,51
2025-09-01,SKU0007,68,229,14.0,51
2025-09-08,SKU0007,59,197,14.0,51
2025-09-15,SKU0007,86,288,14.0,51
2025-09-22,SKU0007,57,141,14.0,51
2025-09-29,SKU0007,33,111,14.0,51
2025-10-06,SKU0007,66,222,14.0,51
2025-10-13,SKU0007,98,201,14.0,51
2025-10-20,SKU0007,57,135,14.0,51
2025-10-27,SKU0007,83,278,14.0,51
2025-11-03,SKU0007,84,239,14.0,51
2025-11-10,SKU0007,98,267,14.0,51
2025-11-17,SKU0007,85,204,14.0,51
2025-11-24,SKU0007,90,284,14.0,51
2025-12-01,SKU0007,62,135,14.0,51
2025-12-08,SKU0007,89,152,14.0,51
2025-12-15,SKU0007,86,129,14.0,51
2025-12-22,SKU0007,56,0,14.0,51
2025-12-29,SKU0007,52,175,14.0,51
2025-03-31,SKU0008,224,0,7.0,54
2025-04-07,SKU0008,198,0,7.0,54
2025-04-14,SKU0008,144,0,7.0,54
2025-04-21,SKU0008,130,0,7.0,54
2025-04-28,SKU0008,97,0,7.0,54
2025-05-05,SKU0008,65,150,7.0,54
2025-05-12,SKU0008,100,194,7.0,54
2025-05-19,SKU0008,78,0,7.0,54
2025-05-26,SKU0008,64,0,7.0,54
2025-06-02,SKU0008,60,200,7.0,54
2025-06-09,SKU0008,90,150,7.0,54
2025-06-16,SKU0008,57,190,7.0,54
2025-06-23,SKU0008,66,221,7.0,54
2025-06-30,SKU0008,60,200,7.0,54
2025-07-07,SKU0008,38,127,7.0,54
2025-07-14,SKU0008,71,150,7.0,54
2025-07-21,SKU0008,75,253,7.0,54
2025-07-28,SKU0008,46,156,7.0,54
2025-08-04,SKU0008,68,228,7.0,54
2025-08-11,SKU0008,110,259,7.0,54
2025-08-18,SKU0008,73,0,7.0,54
2025-08-25,SKU0008,57,0,7.0,54
2025-09-01,SKU0008,61,206,7.0,54
2025-09-08,SKU0008,86,203,7.0,54
2025-09-15,SKU0008,33,113,7.0,54
2025-09-22,SKU0008,66,208,7.0,54
2025-09-29,SKU0008,81,182,7.0,54
2025-10-06,SKU0008,114,284,7.0,54
2025-10-13,SKU0008,109,244,7.0,54
2025-10-20,SKU0008,92,0,7.0,54
2025-10-27,SKU0008,55,0,7.0,54
2025-11-03,SKU0008,67,224,7.0,54
2025-11-10,SKU0008,87,292,7.0,54
2025-11-17,SKU0008,62,0,7.0,54
2025-11-24,SKU0008,86,135,7.0,54
2025-12-01,SKU0008,98,262,7.0,54
2025-12-08,SKU0008,86,0,7.0,54
2025-12-15,SKU0008,122,235,7.0,54
2025-12-22,SKU0008,67,0,7.0,54
2025-12-29,SKU0008,86,288,7.0,54
2024-01-01,SKU0009,228,0,14.0,99
2024-01-08,SKU0009,141,0,14.0,99
2024-01-15,SKU0009,153,297,14.0,99
2024-01-22,SKU0009,106,112,14.0,99
2024-01-29,SKU0009,52,137,14.0,99
2024-02-05,SKU0009,94,242,14.0,99
2024-02-12,SKU0009,102,130,14.0,99
2024-02-19,SKU0009,132,213,14.0,99
2024-02-26,SKU0009,101,131,14.0,99
2024-03-04,SKU0009,82,186,14.0,99
2024-03-11,SKU0009,103,131,14.0,99
2024-03-18,SKU0009,105,100,14.0,99
2024-03-25,SKU0009,96,255,14.0,99
2024-04-01,SKU0009,67,226,14.0,99
2024-04-08,SKU0009,67,176,14.0,99
2024-04-15,SKU0009,114,241,14.0,99
2024-04-22,SKU0009,117,141,14.0,99
2024-04-29,SKU0009,139,181,14.0,99
2024-05-06,SKU0009,157,217,14.0,99
2024-05-13,SKU0009,107,0,14.0,99
2024-05-20,SKU0009,65,133,14.0,99
2024-05-27,SKU0009,70,234,14.0,99
2024-06-03,SKU0009,122,280,14.0,99
2024-06-10,SKU0009,125,133,14.0,99
2024-06-17,SKU0009,98,106,14.0,99
2024-06-24,SKU0009,114,170,14.0,99
2024-07-01,SKU0009,74,184,14.0,99
2024-07-08,SKU0009,53,178,14.0,99
2024-07-15,SKU0009,66,125,14.0,99
2024-07-22,SKU0009,113,269,14.0,99
2024-07-29,SKU0009,112,138,14.0,99
2024-08-05,SKU0009,64,134,14.0,99
2024-08-12,SKU0009,87,248,14.0,99
2024-08-19,SKU0009,147,299,14.0,99
2024-08-26,SKU0009,105,0,14.0,99
2024-09-02,SKU0009,122,236,14.0,99
2024-09-09,SKU0009,109,270,14.0,99
2024-09-16,SKU0009,104,218,14.0,99
2024-09-23,SKU0009,107,257,14.0,99
2024-09-30,SKU0009,152,223,14.0,99
2024-10-07,SKU0009,109,0,14.0,99
2024-10-14,SKU0009,107,109,14.0,99
2024-10-21,SKU0009,121,299,14.0,99
2024-10-28,SKU0009,94,158,14.0,99
2024-11-04,SKU0009,151,263,14.0,99
2024-11-11,SKU0009,105,0,14.0,99
2024-11-18,SKU0009,151,224,14.0,99
2024-11-25,SKU0009,120,0,14.0,99
2024-12-02,SKU0009,82,128,14.0,99
2024-12-09,SKU0009,65,219,14.0,99
2024-12-16,SKU0009,60,154,14.0,99
2024-12-23,SKU0009,88,229,14.0,99
2024-12-30,SKU0009,112,263,14.0,99
2025-01-06,SKU0009,151,241,14.0,99
2025-01-13,SKU0009,120,0,14.0,99
2025-01-20,SKU0009,62,107,14.0,99
2025-01-27,SKU0009,42,139,14.0,99
2025-02-03,SKU0009,59,197,14.0,99
2025-02-10,SKU0009,74,248,14.0,99
2025-02-17,SKU0009,56,189,14.0,99
2025-02-24,SKU0009,86,208,14.0,99
2025-03-03,SKU0009,91,138,14.0,99
2025-03-10,SKU0009,40,134,14.0,99
2025-03-17,SKU0009,31,106,14.0,99
2025-03-24,SKU0009,58,195,14.0,99
2025-03-31,SKU0009,103,189,14.0,99
2025-04-07,SKU0009,116,140,14.0,99
2025-04-14,SKU0009,131,229,14.0,99
2025-04-21,SKU0009,105,0,14.0,99
2025-04-28,SKU0009,114,171,14.0,99
2025-05-05,SKU0009,102,0,14.0,99
2025-05-12,SKU0009,96,130,14.0,99
2025-05-19,SKU0009,94,269,14.0,99
2025-05-26,SKU0009,83,279,14.0,99
2025-06-02,SKU0009,142,270,14.0,99
2025-06-09,SKU0009,99,0,14.0,99
2025-06-16,SKU0009,88,253,14.0,99
2025-06-23,SKU0009,82,173,14.0,99
2025-06-30,SKU0009,107,262,14.0,99
2025-07-07,SKU0009,105,175,14.0,99
2025-07-14,SKU0009,65,110,14.0,99
2025-07-21,SKU0009,76,256,14.0,99
2025-07-28,SKU0009,117,205,14.0,99
2025-08-04,SKU0009,156,277,14.0,99
2025-08-11,SKU0009,136,0,14.0,99
2025-08-18,SKU0009,152,237,14.0,99
2025-08-25,SKU0009,101,0,14.0,99
2025-09-01,SKU0009,80,155,14.0,99
2025-09-08,SKU0009,82,185,14.0,99
2025-09-15,SKU0009,78,261,14.0,99
2025-09-22,SKU0009,116,191,14.0,99
2025-09-29,SKU0009,136,205,14.0,99
2025-10-06,SKU0009,147,249,14.0,99
2025-10-13,SKU0009,158,276,14.0,99
2025-10-20,SKU0009,108,0,14.0,99
2025-10-27,SKU0009,147,265,14.0,99
2025-11-03,SKU0009,113,127,14.0,99
2025-11-10,SKU0009,71,110,14.0,99
2025-11-17,SKU0009,120,286,14.0,99
2025-11-24,SKU0009,145,293,14.0,99
2025-12-01,SKU0009,95,145,14.0,99
2025-12-08,SKU0009,61,191,14.0,99
2025-12-15,SKU0009,72,229,14.0,99
2025-12-22,SKU0009,70,223,14.0,99
2025-12-29,SKU0009,111,189,14.0,99
2024-01-01,SKU0010,63,114,21.0,139
2024-01-08,SKU0010,78,261,21.0,139
2024-01-15,SKU0010,85,101,21.0,139
2024-01-22,SKU0010,97,175,21.0,139
2024-01-29,SKU0010,134,205,21.0,139
2024-02-05,SKU0010,133,119,21.0,139
2024-02-12,SKU0010,122,206,21.0,139
2024-02-19,SKU0010,67,133,21.0,139
2024-02-26,SKU0010,75,251,21.0,139
2024-03-04,SKU0010,121,191,21.0,139
2024-03-11,SKU0010,80,145,21.0,139
2024-03-18,SKU0010,105,204,21.0,139
2024-03-25,SKU0010,165,261,21.0,139
2024-04-01,SKU0010,140,132,21.0,139
2024-04-08,SKU0010,95,100,21.0,139
2024-04-15,SKU0010,73,124,21.0,139
2024-04-22,SKU0010,67,224,21.0,139
2024-04-29,SKU0010,46,141,21.0,139
2024-05-06,SKU0010,79,265,21.0,139
2024-05-13,SKU0010,70,208,21.0,139
2024-05-20,SKU0010,135,266,21.0,139
2024-05-27,SKU0010,181,224,21.0,139
2024-06-03,SKU0010,165,136,21.0,139
2024-06-10,SKU0010,174,144,21.0,139
2024-06-17,SKU0010,161,221,21.0,139
2024-06-24,SKU0010,159,162,21.0,139
2024-07-01,SKU0010,117,106,21.0,139
2024-07-08,SKU0010,133,134,21.0,139
2024-07-15,SKU0010,91,109,21.0,139
2024-07-22,SKU0010,48,131,21.0,139
2024-07-29,SKU0010,63,210,21.0,139
2024-08-05,SKU0010,75,249,21.0,139
2024-08-12,SKU0010,74,171,21.0,139
2024-08-19,SKU0010,85,209,21.0,139
2024-08-26,SKU0010,114,187,21.0,139
2024-09-02,SKU0010,125,230,21.0,139
2024-09-09,SKU0010,80,132,21.0,139
2024-09-16,SKU0010,123,277,21.0,139
2024-09-23,SKU0010,124,164,21.0,139
2024-09-30,SKU0010,156,208,21.0,139
2024-10-07,SKU0010,207,275,21.0,139
2024-10-14,SKU0010,149,0,21.0,139
2024-10-21,SKU0010,160,272,21.0,139
2024-10-28,SKU0010,144,0,21.0,139
2024-11-04,SKU0010,199,238,21.0,139
2024-11-11,SKU0010,151,0,21.0,139
2024-11-18,SKU0010,99,128,21.0,139
2024-11-25,SKU0010,101,132,21.0,139
2024-12-02,SKU0010,120,116,21.0,139
2024-12-09,SKU0010,103,274,21.0,139
2024-12-16,SKU0010,108,162,21.0,139
2024-12-23,SKU0010,102,154,21.0,139
2024-12-30,SKU0010,117,204,21.0,139
2025-01-06,SKU0010,114,232,21.0,139
2025-01-13,SKU0010,152,193,21.0,139
2025-01-20,SKU0010,178,278,21.0,139
2025-01-27,SKU0010,180,165,21.0,139
2025-02-03,SKU0010,143,0,21.0,139
2025-02-10,SKU0010,211,269,21.0,139
2025-02-17,SKU0010,158,133,21.0,139
2025-02-24,SKU0010,148,208,21.0,139
2025-03-03,SKU0010,132,270,21.0,139
2025-03-10,SKU0010,161,239,21.0,139
2025-03-17,SKU0010,179,141,21.0,139
2025-03-24,SKU0010,133,170,21.0,139
2025-03-31,SKU0010,83,108,21.0,139
2025-04-07,SKU0010,109,173,21.0,139
2025-04-14,SKU0010,87,251,21.0,139
2025-04-21,SKU0010,121,157,21.0,139
2025-04-28,SKU0010,127,173,21.0,139
2025-05-05,SKU0010,153,298,21.0,139
2025-05-12,SKU0010,147,208,21.0,139
2025-05-19,SKU0010,132,133,21.0,139
2025-05-26,SKU0010,161,247,21.0,139
2025-06-02,SKU0010,143,0,21.0,139
2025-06-09,SKU0010,140,166,21.0,139
2025-06-16,SKU0010,121,182,21.0,139
2025-06-23,SKU0010,149,176,21.0,139
2025-06-30,SKU0010,167,266,21.0,139
2025-07-07,SKU0010,163,127,21.0,139
2025-07-14,SKU0010,144,0,21.0,139
2025-07-21,SKU0010,131,163,21.0,139
2025-07-28,SKU0010,165,263,21.0,139
2025-08-04,SKU0010,188,176,21.0,139
2025-08-11,SKU0010,148,0,21.0,139
2025-08-18,SKU0010,192,296,21.0,139
2025-08-25,SKU0010,197,282,21.0,139
2025-09-01,SKU0010,146,0,21.0,139
2025-09-08,SKU0010,162,165,21.0,139
2025-09-15,SKU0010,177,236,21.0,139
2025-09-22,SKU0010,157,0,21.0,139
2025-09-29,SKU0010,182,281,21.0,139
2025-10-06,SKU0010,214,285,21.0,139
2025-10-13,SKU0010,166,0,21.0,139
2025-10-20,SKU0010,172,236,21.0,139
2025-10-27,SKU0010,152,128,21.0,139
2025-11-03,SKU0010,113,182,21.0,139
2025-11-10,SKU0010,123,231,21.0,139
2025-11-17,SKU0010,154,254,21.0,139
2025-11-24,SKU0010,205,240,21.0,139
2025-12-01,SKU0010,154,0,21.0,139
2025-12-08,SKU0010,167,292,21.0,139
2025-12-15,SKU0010,180,229,21.0,139
2025-12-22,SKU0010,161,169,21.0,139
2025-12-29,SKU0010,168,233,21.0,139
2024-01-01,SKU0011,194,0,14.0,134
2024-01-08,SKU0011,150,0,14.0,134
2024-01-15,SKU0011,89,123,14.0,134
2024-01-22,SKU0011,88,169,14.0,134
2024-01-29,SKU0011,91,210,14.0,134
2024-02-05,SKU0011,136,219,14.0,134
2024-02-12,SKU0011,93,148,14.0,134
2024-02-19,SKU0011,63,154,14.0,134
2024-02-26,SKU0011,75,251,14.0,134
2024-03-04,SKU0011,31,104,14.0,134
2024-03-11,SKU0011,57,192,14.0,134
2024-03-18,SKU0011,89,149,14.0,134
2024-03-25,SKU0011,46,154,14.0,134
2024-04-01,SKU0011,60,203,14.0,134
2024-04-08,SKU0011,89,203,14.0,134
2024-04-15,SKU0011,35,117,14.0,134
2024-04-22,SKU0011,76,256,14.0,134
2024-04-29,SKU0011,95,281,14.0,134
2024-05-06,SKU0011,56,144,14.0,134
2024-05-13,SKU0011,126,283,14.0,134
2024-05-20,SKU0011,184,259,14.0,134
2024-05-27,SKU0011,119,105,14.0,134
2024-06-03,SKU0011,167,219,14.0,134
2024-06-10,SKU0011,205,268,14.0,134
2024-06-17,SKU0011,160,149,,134
2024-06-24,SKU0011,138,254,14.0,134
2024-07-01,SKU0011,157,186,14.0,134
2024-07-08,SKU0011,138,0,14.0,134
2024-07-15,SKU0011,131,239,14.0,134
2024-07-22,SKU0011,160,195,14.0,134
2024-07-29,SKU0011,123,183,14.0,134
2024-08-05,SKU0011,134,128,14.0,134
2024-08-12,SKU0011,124,178,14.0,134
2024-08-19,SKU0011,87,167,14.0,134
2024-08-26,SKU0011,85,274,14.0,134
2024-09-02,SKU0011,85,244,14.0,134
2024-09-09,SKU0011,75,173,14.0,134
2024-09-16,SKU0011,90,100,14.0,134
2024-09-23,SKU0011,126,170,14.0,134
2024-09-30,SKU0011,128,206,14.0,134
2024-10-07,SKU0011,189,269,14.0,134
2024-10-14,SKU0011,155,0,14.0,134
2024-10-21,SKU0011,162,125,14.0,134
2024-10-28,SKU0011,141,0,14.0,134
2024-11-04,SKU0011,153,206,14.0,134
2024-11-11,SKU0011,175,270,14.0,134
2024-11-18,SKU0011,149,0,14.0,134
2024-11-25,SKU0011,157,115,14.0,134
2024-12-02,SKU0011,121,162,14.0,134
2024-12-09,SKU0011,135,244,14.0,134
2024-12-16,SKU0011,160,201,14.0,134
2024-12-23,SKU0011,203,275,14.0,134
2024-12-30,SKU0011,157,0,14.0,134
2025-01-06,SKU0011,102,141,14.0,134
2025-01-13,SKU0011,146,221,14.0,134
2025-01-20,SKU0011,128,233,14.0,134
2025-01-27,SKU0011,113,271,14.0,134
2025-02-03,SKU0011,84,190,14.0,134
2025-02-10,SKU0011,105,171,14.0,134
2025-02-17,SKU0011,80,224,14.0,134
2025-02-24,SKU0011,137,243,14.0,134
2025-03-03,SKU0011,138,182,14.0,134
2025-03-10,SKU0011,134,239,14.0,134
2025-03-17,SKU0011,141,215,14.0,134
2025-03-24,SKU0011,188,265,14.0,134
2025-03-31,SKU0011,152,0,14.0,134
2025-04-07,SKU0011,123,234,14.0,134
2025-04-14,SKU0011,118,262,14.0,134
2025-04-21,SKU0011,94,182,14.0,134
2025-04-28,SKU0011,103,131,14.0,134
2025-05-05,SKU0011,111,282,14.0,134
2025-05-12,SKU0011,136,234,14.0,134
2025-05-19,SKU0011,112,198,14.0,134
2025-05-26,SKU0011,98,115,14.0,134
2025-06-02,SKU0011,95,131,14.0,134
2025-06-09,SKU0011,88,208,14.0,134
2025-06-16,SKU0011,107,129,14.0,134
2025-06-23,SKU0011,149,209,14.0,134
2025-06-30,SKU0011,180,222,14.0,134
2025-07-07,SKU0011,139,0,14.0,134
2025-07-14,SKU0011,165,161,14.0,134
2025-07-21,SKU0011,177,189,14.0,134
2025-07-28,SKU0011,172,231,14.0,134
2025-08-04,SKU0011,160,228,14.0,134
2025-08-11,SKU0011,138,132,14.0,134
2025-08-18,SKU0011,136,260,14.0,134
2025-08-25,SKU0011,164,273,14.0,134
2025-09-01,SKU0011,125,132,14.0,134
2025-09-08,SKU0011,175,289,,134
2025-09-15,SKU0011,164,292,14.0,134
2025-09-22,SKU0011,197,268,14.0,134
2025-09-29,SKU0011,200,289,14.0,134
2025-10-06,SKU0011,201,279,14.0,134
2025-10-13,SKU0011,142,0,14.0,134
2025-10-20,SKU0011,209,285,14.0,134
2025-10-27,SKU0011,150,0,14.0,134
2025-11-03,SKU0011,141,184,14.0,134
2025-11-10,SKU0011,188,203,14.0,134
2025-11-17,SKU0011,190,201,14.0,134
2025-11-24,SKU0011,171,203,14.0,134
2025-12-01,SKU0011,168,298,14.0,134
2025-12-08,SKU0011,150,0,14.0,134
2025-12-15,SKU0011,190,202,14.0,134
2025-12-22,SKU0011,211,268,14.0,134
2025-12-29,SKU0011,148,0,14.0,134
2024-03-04,SKU0012,147,0,14.0,142
2024-03-11,SKU0012,156,218,14.0,142
2024-03-18,SKU0012,155,116,14.0,142
2024-03-25,SKU0012,140,173,14.0,142
2024-04-01,SKU0012,203,287,14.0,142
2024-04-08,SKU0012,165,0,14.0,142
2024-04-15,SKU0012,175,218,14.0,142
2024-04-22,SKU0012,152,0,14.0,142
2024-04-29,SKU0012,199,240,14.0,142
2024-05-06,SKU0012,175,175,14.0,142
2024-05-13,SKU0012,129,149,14.0,142
2024-05-20,SKU0012,172,281,14.0,142
2024-05-27,SKU0012,137,188,14.0,142
2024-06-03,SKU0012,121,240,14.0,142
2024-06-10,SKU0012,120,164,14.0,142
2024-06-17,SKU0012,142,160,14.0,142
2024-06-24,SKU0012,174,267,14.0,142
2024-07-01,SKU0012,189,176,14.0,142
2024-07-08,SKU0012,199,297,14.0,142
2024-07-15,SKU0012,179,146,14.0,142
2024-07-22,SKU0012,170,140,14.0,142
2024-07-29,SKU0012,143,0,14.0,142
2024-08-05,SKU0012,138,135,14.0,142
2024-08-12,SKU0012,159,260,,142
2024-08-19,SKU0012,211,290,14.0,142
2024-08-26,SKU0012,191,0,14.0,142
2024-09-02,SKU0012,138,112,14.0,142
2024-09-09,SKU0012,202,298,14.0,142
2024-09-16,SKU0012,158,0,14.0,142
2024-09-23,SKU0012,120,179,14.0,142
2024-09-30,SKU0012,197,289,14.0,142
2024-10-07,SKU0012,159,150,14.0,142
2024-10-14,SKU0012,175,284,14.0,142
2024-10-21,SKU0012,137,156,14.0,142
2024-10-28,SKU0012,131,258,14.0,142
2024-11-04,SKU0012,177,250,14.0,142
2024-11-11,SKU0012,188,223,14.0,142
2024-11-18,SKU0012,174,247,14.0,142
2024-11-25,SKU0012,162,184,14.0,142
2024-12-02,SKU0012,175,201,14.0,142
2024-12-09,SKU0012,151,0,14.0,142
2024-12-16,SKU0012,110,186,14.0,142
2024-12-23,SKU0012,129,146,14.0,142
2024-12-30,SKU0012,158,220,14.0,142
2025-01-06,SKU0012,153,174,14.0,142
2025-01-13,SKU0012,125,173,14.0,142
2025-01-20,SKU0012,93,106,14.0,142
2025-01-27,SKU0012,45,153,14.0,142
2025-02-03,SKU0012,70,228,14.0,142
2025-02-10,SKU0012,66,221,14.0,142
2025-02-17,SKU0012,136,269,14.0,142
2025-02-24,SKU0012,152,293,14.0,142
2025-03-03,SKU0012,153,102,14.0,142
2025-03-10,SKU0012,200,234,14.0,142
2025-03-17,SKU0012,139,113,14.0,142
2025-03-24,SKU0012,137,249,14.0,142
2025-03-31,SKU0012,154,197,14.0,142
2025-04-07,SKU0012,184,251,,142
2025-04-14,SKU0012,214,270,14.0,142
2025-04-21,SKU0012,175,0,14.0,142
2025-04-28,SKU0012,170,159,14.0,142
2025-05-05,SKU0012,153,0,14.0,142
2025-05-12,SKU0012,177,291,14.0,142
2025-05-19,SKU0012,165,199,14.0,142
2025-05-26,SKU0012,152,0,14.0,142
2025-06-02,SKU0012,157,131,14.0,142
2025-06-09,SKU0012,146,262,14.0,142
2025-06-16,SKU0012,125,119,14.0,142
2025-06-23,SKU0012,117,237,14.0,142
2025-06-30,SKU0012,165,195,14.0,142
2025-07-07,SKU0012,143,0,,142
2025-07-14,SKU0012,184,191,14.0,142
2025-07-21,SKU0012,148,160,14.0,142
2025-07-28,SKU0012,176,253,14.0,142
2025-08-04,SKU0012,130,109,14.0,142
2025-08-11,SKU0012,160,155,14.0,142
2025-08-18,SKU0012,173,291,14.0,142
2025-08-25,SKU0012,205,247,14.0,142
2025-09-01,SKU0012,192,196,14.0,142
2025-09-08,SKU0012,162,0,14.0,142
2025-09-15,SKU0012,171,292,14.0,142
2025-09-22,SKU0012,208,282,14.0,142
2025-09-29,SKU0012,178,0,14.0,142
2025-10-06,SKU0012,170,112,14.0,142
2025-10-13,SKU0012,169,195,14.0,142
2025-10-20,SKU0012,157,171,14.0,142
2025-10-27,SKU0012,119,178,14.0,142
2025-11-03,SKU0012,183,252,14.0,142
2025-11-10,SKU0012,162,0,14.0,142
2025-11-17,SKU0012,172,120,14.0,142
2025-11-24,SKU0012,170,284,14.0,142
2025-12-01,SKU0012,181,265,14.0,142
2025-12-08,SKU0012,158,0,14.0,142
2025-12-15,SKU0012,165,189,14.0,142
2025-12-22,SKU0012,145,0,14.0,142
2025-12-29,SKU0012,166,128,,142
2024-01-01,SKU0013,208,219,14.0,143
2024-01-08,SKU0013,147,0,14.0,143
2024-01-15,SKU0013,136,117,14.0,143
2024-01-22,SKU0013,175,275,14.0,143
2024-01-29,SKU0013,210,226,14.0,143
2024-02-05,SKU0013,160,136,14.0,143
2024-02-12,SKU0013,160,111,14.0,143
2024-02-19,SKU0013,178,273,14.0,143
2024-02-26,SKU0013,142,113,14.0,143
2024-03-04,SKU0013,194,252,14.0,143
2024-03-11,SKU0013,194,227,14.0,143
2024-03-18,SKU0013,197,227,14.0,143
2024-03-25,SKU0013,179,203,14.0,143
2024-04-01,SKU0013,165,0,14.0,143
2024-04-08,SKU0013,196,184,14.0,143
2024-04-15,SKU0013,194,217,14.0,143
2024-04-22,SKU0013,171,0,14.0,143
2024-04-29,SKU0013,151,134,14.0,143
2024-05-06,SKU0013,149,134,14.0,143
2024-05-13,SKU0013,156,229,14.0,143
2024-05-20,SKU0013,191,292,14.0,143
2024-05-27,SKU0013,166,0,14.0,143
2024-06-03,SKU0013,166,121,14.0,143
2024-06-10,SKU0013,129,162,14.0,143
2024-06-17,SKU0013,104,238,14.0,143
2024-06-24,SKU0013,108,116,14.0,143
2024-07-01,SKU0013,157,283,14.0,143
2024-07-08,SKU0013,165,141,14.0,143
